id,news_url,title,label,clean_text,processed_text,sentiment,word_count,char_count,avg_word_length,stopword_count,subjectivity,entity_count,noun_count,verb_count,adj_count,uppercase_count,exclamation_count
15,https://www.politifact.com/personalities/facebook-posts/,"“Barack and Michelle Obama locked in bombshell divorce of the century.”By Jeff Cercone • February 19, 2025",1,barack and michelle obama locked in bombshell divorce of the centuryby jeff cercone  february  ,barack michelle obama locked bombshell divorce centuryby jeff cercone february,0.0,14,95,6.333333333333333,4,0.0,3,2,1,1,0,0
16,https://www.politifact.com/personalities/social-media/,"“An ICE minivan was reportedly set on fire in Philadelphia.”By Sofia Ahmed • February 19, 2025",1,an ice minivan was reportedly set on fire in philadelphiaby sofia ahmed  february  ,ice minivan reportedly set fire philadelphiaby sofia ahmed february,0.0,13,83,5.928571428571429,4,0.0,1,4,2,0,0,0
17,https://www.politifact.com/personalities/facebook-posts/,"Mexican President Claudia Sheinbaum said, “I told President (Donald) Trump the best way to make rapists and criminals feel unwelcome in the U.S. is for their citizens to stop electing them.”By Sara Swann • February 19, 2025",1,mexican president claudia sheinbaum said i told president donald trump the best way to make rapists and criminals feel unwelcome in the us is for their citizens to stop electing themby sara swann  february  ,mexican president claudia sheinbaum said told president donald trump best way make rapist criminal feel unwelcome u citizen stop electing themby sara swann february,0.19999999999999998,34,207,5.914285714285715,10,0.2833333333333334,4,5,6,1,0,0
18,https://www.politifact.com/personalities/facebook-posts/,"Michael Jordan said that “any athlete who kneels for our national anthem should lose their medal.”By Claire Cranford • February 19, 2025",1,michael jordan said that any athlete who kneels for our national anthem should lose their medalby claire cranford  february  ,michael jordan said athlete kneel national anthem lose medalby claire cranford february,0.0,19,125,6.25,7,0.0,2,2,2,1,0,0
19,https://www.politifact.com/personalities/facebook-posts/,"Video shows X owner Elon Musk promoted a “bedtime trick” to cure diabetes.By Sofia Ahmed • February 19, 2025",1,video shows x owner elon musk promoted a bedtime trick to cure diabetesby sofia ahmed  february  ,video show x owner elon musk promoted bedtime trick cure diabetesby sofia ahmed february,0.0,16,97,5.705882352941177,2,0.0,2,5,2,1,0,0
20,https://www.politifact.com/personalities/susan-crawford/,"Wisconsin does not “require judges to automatically recuse just because they have done some kind of legal work in the past as a lawyer.”By Hope Karnopp • February 19, 2025",1,wisconsin does not require judges to automatically recuse just because they have done some kind of legal work in the past as a lawyerby hope karnopp  february  ,wisconsin require judge automatically recuse done kind legal work past lawyerby hope karnopp february,0.18333333333333335,27,160,5.714285714285714,13,0.45,2,1,3,2,0,0
21,https://www.politifact.com/personalities/threads-posts/,"“The NFL admits to canceling Elon's DOGE Super Bowl ads.”By Kwasi Gyamfi Asiedu • February 18, 2025",1,the nfl admits to canceling elons doge super bowl adsby kwasi gyamfi asiedu  february  ,nfl admits canceling elons doge super bowl adsby kwasi gyamfi asiedu february,0.3333333333333333,14,87,5.8,2,0.6666666666666666,3,2,3,1,0,0
22,https://www.politifact.com/personalities/social-media/,"“DOGE subcommittee discovered $2.7 trillion in improper” Medicaid and Medicare payments to people overseas.By Sofia Ahmed • February 18, 2025",1,doge subcommittee discovered  trillion in improper medicaid and medicare payments to people overseasby sofia ahmed  february  ,doge subcommittee discovered trillion improper medicaid medicare payment people overseasby sofia ahmed february,0.0,16,126,7.411764705882353,3,0.0,2,4,3,1,0,0
23,https://www.politifact.com/personalities/tweets/,"Rep. Nancy Pelosi has a $223,000 salary and a $202 million net worth. Sen. Mitch McConnell has a $200,000 salary and a $95 million net worth. Sen. Chuck Schumer has a $210,000 salary and a $75 million net worth. Sen. Elizabeth Warren has a $285,000 salary and a $67 million net worth.By Sara Swann • February 18, 2025",1,rep nancy pelosi has a  salary and a  million net worth sen mitch mcconnell has a  salary and a  million net worth sen chuck schumer has a  salary and a  million net worth sen elizabeth warren has a  salary and a  million net worthby sara swann  february  ,rep nancy pelosi salary million net worth sen mitch mcconnell salary million net worth sen chuck schumer salary million net worth sen elizabeth warren salary million net worthby sara swann february,0.12857142857142856,47,256,5.333333333333333,16,0.042857142857142864,7,7,0,4,0,0
24,https://www.politifact.com/personalities/tweets/,"The federal workforce grew from 2.1 to 3 million under President Joe Biden, “a 46% increase since Biden took office.”By Caleb McCullough • February 18, 2025",1,the federal workforce grew from  to  million under president joe biden a  increase since biden took officeby caleb mccullough  february  ,federal workforce grew million president joe biden increase since biden took officeby caleb mccullough february,0.0,20,137,6.523809523809524,5,0.0,3,1,2,0,0,0
25,https://www.politifact.com/personalities/facebook-posts/,"“Elon Musk announced that he will not sell Tesla Cybertruck to anyone belonging to the ‘pride’ community.”By Grace Abels • February 17, 2025",1,elon musk announced that he will not sell tesla cybertruck to anyone belonging to the pride communityby grace abels  february  ,elon musk announced sell tesla cybertruck anyone belonging pride communityby grace abel february,0.0,20,127,6.0476190476190474,7,0.0,3,4,2,0,0,0
26,https://www.politifact.com/personalities/facebook-posts/,"“Mel Gibson passes on $100 million Netflix deal to work with Robert De Niro, declares: ‘Keep that woke clown away from me.’”By Loreben Tuquero • February 17, 2025",1,mel gibson passes on  million netflix deal to work with robert de niro declares keep that woke clown away from meby loreben tuquero  february  ,mel gibson pass million netflix deal work robert de niro declares keep woke clown away meby loreben tuquero february,0.0,24,143,5.72,5,0.0,5,3,4,0,0,0
27,https://www.politifact.com/personalities/tiktok-posts/,"Under the SAVE Act, “if you are a woman that has changed your name from your birth certificate, let’s say through marriage … you are no longer eligible to vote.”By Caleb McCullough • February 17, 2025",1,under the save act if you are a woman that has changed your name from your birth certificate lets say through marriage  you are no longer eligible to voteby caleb mccullough  february  ,save act woman changed name birth certificate let say marriage longer eligible voteby caleb mccullough february,0.0,32,185,5.606060606060606,16,0.0,1,5,4,1,0,0
28,https://www.politifact.com/personalities/elon-musk/,"“FEMA sent $59M LAST WEEK to luxury hotels in New York City to house illegal migrants… That money is meant for American disaster relief.”By Maria Ramirez Uribe • February 14, 2025",1,fema sent m last week to luxury hotels in new york city to house illegal migrants that money is meant for american disaster reliefby maria ramirez uribe  february  ,fema sent last week luxury hotel new york city house illegal migrant money meant american disaster reliefby maria ramirez uribe february,-0.09090909090909091,28,164,5.655172413793103,7,0.2553030303030303,6,4,2,4,0,0
29,https://www.politifact.com/personalities/facebook-posts/,"An episode of “The Simpsons” showed a President Donald Trump-like character in a coffin and predicted Feb. 14 would be the “day everything changes.”By Sofia Ahmed • February 14, 2025",1,an episode of the simpsons showed a president donald trumplike character in a coffin and predicted feb  would be the day everything changesby sofia ahmed  february  ,episode simpson showed president donald trumplike character coffin predicted feb would day everything changesby sofia ahmed february,0.0,26,165,6.111111111111111,9,0.0,3,2,4,1,0,0
30,https://www.politifact.com/personalities/mario-nawfal/,"Former USAID Administrator Samantha Power’s net worth “skyrocketed” from $6.7 million to $30 million in three years.By Loreben Tuquero • February 14, 2025",1,former usaid administrator samantha powers net worth skyrocketed from  million to  million in three yearsby loreben tuquero  february  ,former usaid administrator samantha power net worth skyrocketed million million three yearsby loreben tuquero february,0.09999999999999999,18,135,7.105263157894737,3,0.03333333333333333,1,3,2,3,0,0
31,https://www.politifact.com/personalities/social-media/,"Pennsylvania Gov. Josh Shapiro is “being charged with the attempted assassination of Trump.”By Jeff Cercone • February 14, 2025",1,pennsylvania gov josh shapiro is being charged with the attempted assassination of trumpby jeff cercone  february  ,pennsylvania gov josh shapiro charged attempted assassination trumpby jeff cercone february,0.0,16,115,6.764705882352941,5,0.0,3,2,2,0,0,0
32,https://www.politifact.com/personalities/threads-posts/,"President Donald Trump said he “‘didn’t have time’ to meet the families of the men, women and children who tragically died in the plane crash.”By Kwasi Gyamfi Asiedu • February 14, 2025",1,president donald trump said he didnt have time to meet the families of the men women and children who tragically died in the plane crashby kwasi gyamfi asiedu  february  ,president donald trump said didnt time meet family men woman child tragically died plane crashby kwasi gyamfi asiedu february,0.0,29,170,5.666666666666667,10,0.0,3,7,3,0,0,0
33,https://www.politifact.com/personalities/viral-image/,"Photo shows National Intelligence Director Tulsi Gabbard and President Donald Trump at her swearing-in.By Ciara O'Rourke • February 14, 2025",1,photo shows national intelligence director tulsi gabbard and president donald trump at her swearinginby ciara orourke  february  ,photo show national intelligence director tulsi gabbard president donald trump swearinginby ciara orourke february,0.0,17,129,7.166666666666667,3,0.0,3,3,1,0,0,0
34,https://www.politifact.com/personalities/donald-trump/,"The United States is “last in education out of 40 states … but we're number one in cost per pupil.""By Caleb McCullough • February 13, 2025",1,the united states is last in education out of  states  but were number one in cost per pupilby caleb mccullough  february  ,united state last education state number one cost per pupilby caleb mccullough february,0.0,21,123,5.590909090909091,8,0.06666666666666667,3,4,0,2,0,0
35,https://www.politifact.com/personalities/facebook-posts/,"Elon Musk spent $40 million to buy five Super Bowl Commercial ads to promote DOGE.By Sofia Ahmed • February 13, 2025",1,elon musk spent  million to buy five super bowl commercial ads to promote dogeby sofia ahmed  february  ,elon musk spent million buy five super bowl commercial ad promote dogeby sofia ahmed february,0.07777777777777777,17,104,5.777777777777778,2,0.25555555555555554,3,4,3,3,0,0
36,https://www.politifact.com/personalities/instagram-posts/,"Coca-Cola “sells out its own workers to ICE.”By Maria Briceño • February 13, 2025",1,cocacola sells out its own workers to iceby maria briceño  february  ,cocacola sell worker iceby maria briceño february,0.0,11,69,5.75,4,0.0,2,3,0,0,0,0
37,https://www.politifact.com/personalities/instagram-posts/,"Video shows a sinkhole opened in New York City in February 2025.By Sara Swann • February 13, 2025",1,video shows a sinkhole opened in new york city in february by sara swann  february  ,video show sinkhole opened new york city february sara swann february,0.13636363636363635,15,84,5.25,4,0.45454545454545453,4,3,1,0,0,0
38,https://www.politifact.com/personalities/viral-image/,"Video shows celebrities wearing T-shirts with graphics of a middle finger and the word “Kanye.”By Ciara O'Rourke • February 13, 2025",1,video shows celebrities wearing tshirts with graphics of a middle finger and the word kanyeby ciara orourke  february  ,video show celebrity wearing tshirts graphic middle finger word kanyeby ciara orourke february,0.0,18,119,6.2631578947368425,5,0.2,2,6,1,2,0,0
39,https://www.politifact.com/personalities/instagram-posts/,"Says Kash Patel said, “FBI investigation uncovers 256 emails between Adam Schiff and Jeffrey Epstein.”By Ciara O'Rourke • February 12, 2025",1,says kash patel said fbi investigation uncovers  emails between adam schiff and jeffrey epsteinby ciara orourke  february  ,say kash patel said fbi investigation uncovers email adam schiff jeffrey epsteinby ciara orourke february,0.0,17,123,6.833333333333333,2,0.0,5,3,3,0,0,0
40,https://www.politifact.com/personalities/viral-image/,"Photo shows Mexican President Claudia Sheinbaum wearing a “Make America Mexicana Again” hat.By Ciara O'Rourke • February 12, 2025",1,photo shows mexican president claudia sheinbaum wearing a make america mexicana again hatby ciara orourke  february  ,photo show mexican president claudia sheinbaum wearing make america mexicana hatby ciara orourke february,0.0,16,117,6.882352941176471,2,0.0,6,1,3,0,0,0
41,https://www.politifact.com/personalities/facebook-posts/,"Says Mexican President Claudia Sheinbaum told President Donald Trump, “They will beg us to tear down this ugly wall.”By Ciara O'Rourke • February 12, 2025",1,says mexican president claudia sheinbaum told president donald trump they will beg us to tear down this ugly wallby ciara orourke  february  ,say mexican president claudia sheinbaum told president donald trump beg u tear ugly wallby ciara orourke february,-0.35,22,141,6.130434782608695,5,0.5,5,0,2,0,0,0
42,https://www.politifact.com/personalities/social-media/,"Bill Gates said, “Defunding USAID will bring about another mystery illness across the world.”By Sofia Ahmed • February 12, 2025",1,bill gates said defunding usaid will bring about another mystery illness across the worldby sofia ahmed  february  ,bill gate said defunding usaid bring another mystery illness across worldby sofia ahmed february,0.0,17,115,6.388888888888889,3,0.0,2,4,4,1,0,0
43,https://www.politifact.com/personalities/facebook-posts/,"“JAG arrests … USDA Inspector General Phyllis Fong.”By Ciara O'Rourke • February 11, 2025",1,jag arrests  usda inspector general phyllis fongby ciara orourke  february  ,jag arrest usda inspector general phyllis fongby ciara orourke february,6.938893903907228e-18,10,76,6.909090909090909,0,0.25,1,2,0,1,0,0
44,https://www.politifact.com/personalities/viral-image/,"Video shows President Donald Trump was “booed at the Super Bowl.”By Ciara O'Rourke • February 11, 2025",1,video shows president donald trump was booed at the super bowlby ciara orourke  february  ,video show president donald trump booed super bowlby ciara orourke february,0.3333333333333333,14,90,6.0,3,0.6666666666666666,3,2,1,0,0,0
45,https://www.politifact.com/personalities/instagram-posts/,"Says U.S. Sen. Elizabeth Warren said, “There is nothing in the Constitution that says ordinary citizens have a right to see what we spend our tax dollars on.”By Ciara O'Rourke • February 11, 2025",1,says us sen elizabeth warren said there is nothing in the constitution that says ordinary citizens have a right to see what we spend our tax dollars onby ciara orourke  february  ,say u sen elizabeth warren said nothing constitution say ordinary citizen right see spend tax dollar onby ciara orourke february,0.01785714285714285,31,179,5.59375,11,0.5178571428571428,2,5,5,1,0,0
46,https://www.politifact.com/personalities/viral-image/,"Photo shows someone raising two middle fingers at President Donald Trump at the 2025 Super Bowl.By Ciara O'Rourke • February 11, 2025",1,photo shows someone raising two middle fingers at president donald trump at the  super bowlby ciara orourke  february  ,photo show someone raising two middle finger president donald trump super bowlby ciara orourke february,0.16666666666666666,18,119,6.2631578947368425,3,0.3333333333333333,4,2,2,1,0,0
47,https://www.politifact.com/personalities/threads-posts/,"President Donald Trump posted that “the Chiefs’ Super Bowl performance was a disaster” and “too focused on DEI nonsense.”By Claire Cranford • February 11, 2025",1,president donald trump posted that the chiefs super bowl performance was a disaster and too focused on dei nonsenseby claire cranford  february  ,president donald trump posted chief super bowl performance disaster focused dei nonsenseby claire cranford february,0.3333333333333333,22,145,6.304347826086956,7,0.6666666666666666,3,4,2,2,0,0
48,https://www.politifact.com/personalities/instagram-posts/,"A ‘60 Minutes’ clip shows Kamala Harris lying while cameras roll. “By Sofia Ahmed • February 11, 2025",1,a  minutes clip shows kamala harris lying while cameras roll by sofia ahmed  february  ,minute clip show kamala harris lying camera roll sofia ahmed february,0.0,14,87,5.8,3,0.0,3,4,2,0,0,0
49,https://www.politifact.com/personalities/instagram-posts/,"Ring is “alerting people about (Immigration and Customs Enforcement) raids.”By Caleb McCullough • February 10, 2025",1,ring is alerting people about immigration and customs enforcement raidsby caleb mccullough  february  ,ring alerting people immigration custom enforcement raidsby caleb mccullough february,0.0,13,102,7.285714285714286,3,0.0,2,5,1,0,0,0
50,https://www.politifact.com/personalities/tommy-tuberville/,"As head football coach at Texas Tech University, “I recruited (Patrick Mahomes) ... I’ve got to be very good friends with him.”By Madison Czopek • February 9, 2025",1,as head football coach at texas tech university i recruited patrick mahomes  ive got to be very good friends with himby madison czopek  february  ,head football coach texas tech university recruited patrick mahomes ive got good friend himby madison czopek february,0.7,24,146,5.84,7,0.6000000000000001,3,5,2,1,0,0
51,https://www.politifact.com/personalities/kristi-noem/,"At Guantánamo Bay, “we'll have the capacity to continue to do there what we've always done. We've always had a presence of illegal immigrants there that have been detained.”By Maria Ramirez Uribe • February 9, 2025",1,at guantánamo bay well have the capacity to continue to do there what weve always done weve always had a presence of illegal immigrants there that have been detainedby maria ramirez uribe  february  ,guantánamo bay well capacity continue weve always done weve always presence illegal immigrant detainedby maria ramirez uribe february,-0.5,33,199,5.852941176470588,15,0.5,2,3,3,1,0,0
52,https://www.politifact.com/personalities/facebook-posts/,"“Elon Musk officially cancelled USAID and fired all the staff. In his words, ‘we just toppled one of the biggest globalist terror organizations in history.’”By Sofia Ahmed • February 7, 2025",1,elon musk officially cancelled usaid and fired all the staff in his words we just toppled one of the biggest globalist terror organizations in historyby sofia ahmed  february  ,elon musk officially cancelled usaid fired staff word toppled one biggest globalist terror organization historyby sofia ahmed february,0.0,28,176,6.068965517241379,10,0.0,2,4,4,3,0,0
53,https://www.politifact.com/personalities/donald-trump/,"CBS News and “60 Minutes” “replaced” former Vice President Kamala Harris’ interview answers “with completely different, and far better, answers, taken from another part of the interview.”By Sara Swann • February 7, 2025",1,cbs news and  minutes replaced former vice president kamala harris interview answers with completely different and far better answers taken from another part of the interviewby sara swann  february  ,cbs news minute replaced former vice president kamala harris interview answer completely different far better answer taken another part interviewby sara swann february,0.15,29,199,6.633333333333334,6,0.525,3,5,3,3,0,0
54,https://www.politifact.com/personalities/instagram-posts/,"The U.S. Army helicopter in the Jan. 29 plane collision was the same model of helicopter in the 2020 Kobe Bryant crash.By Kwasi Gyamfi Asiedu • February 7, 2025",1,the us army helicopter in the jan  plane collision was the same model of helicopter in the  kobe bryant crashby kwasi gyamfi asiedu  february  ,u army helicopter jan plane collision model helicopter kobe bryant crashby kwasi gyamfi asiedu february,0.0,24,143,5.72,9,0.0,4,2,0,0,0,0
55,https://www.politifact.com/personalities/instagram-posts/,"Recent plane crashes in the United States were “human sacrifice rituals” for the Super Bowl.By Ciara O'Rourke • February 7, 2025",1,recent plane crashes in the united states were human sacrifice rituals for the super bowlby ciara orourke  february  ,recent plane crash united state human sacrifice ritual super bowlby ciara orourke february,0.1111111111111111,18,117,6.157894736842105,5,0.33888888888888885,3,4,0,3,0,0
56,https://www.politifact.com/personalities/facebook-posts/,"“Breaking news: Taylor Swift officially banned from Super Bowl 2025.”By Loreben Tuquero • February 7, 2025",1,breaking news taylor swift officially banned from super bowl by loreben tuquero  february  ,breaking news taylor swift officially banned super bowl loreben tuquero february,0.3333333333333333,13,91,6.5,2,0.6666666666666666,3,2,2,0,0,0
57,https://www.politifact.com/personalities/threads-posts/,"“Elon Musk says Italians should stay in Italy and the Japanese in Japan.”By Ciara O'Rourke • February 7, 2025",1,elon musk says italians should stay in italy and the japanese in japanby ciara orourke  february  ,elon musk say italian stay italy japanese japanby ciara orourke february,0.0,16,98,5.764705882352941,5,0.0,5,0,2,0,0,0
58,https://www.politifact.com/personalities/viral-image/,"An image of a website error code shows the Trump administration “trolling” former Vice President Kamala Harris.By Ciara O'Rourke • February 7, 2025",1,an image of a website error code shows the trump administration trolling former vice president kamala harrisby ciara orourke  february  ,image website error code show trump administration trolling former vice president kamala harrisby ciara orourke february,0.0,20,136,6.476190476190476,4,0.0,3,7,1,1,0,0
59,https://www.politifact.com/personalities/social-media/,"Graphic shows that the U.S. Agency for International Development paid Chelsea Clinton $84 million.By Jeff Cercone • February 7, 2025",1,graphic shows that the us agency for international development paid chelsea clinton  millionby jeff cercone  february  ,graphic show u agency international development paid chelsea clinton millionby jeff cercone february,0.0,16,119,7.0,3,0.2,3,1,1,0,0,0
60,https://www.politifact.com/personalities/instagram-posts/,"An E! News report said USAID paid millions of dollars to sponsor American celebrity visits to Ukraine.By Sofia Ahmed • February 7, 2025",1,an e news report said usaid paid millions of dollars to sponsor american celebrity visits to ukraineby sofia ahmed  february  ,e news report said usaid paid million dollar sponsor american celebrity visit ukraineby sofia ahmed february,0.0,20,126,6.0,4,0.0,3,4,3,1,0,0
61,https://www.politifact.com/personalities/facebook-posts/,"""Empresa Coca-Cola le pide perdón a los inmigrantes y le envían un mensaje especial a todos los afectados"".By Maria Briceño • February 7, 2025",1,empresa cocacola le pide perdón a los inmigrantes y le envían un mensaje especial a todos los afectadosby maria briceño  february  ,empresa cocacola le pide perdón los inmigrantes le envían un mensaje especial todos los afectadosby maria briceño february,0.0,21,131,5.954545454545454,3,0.0,3,1,2,0,0,0
62,https://www.politifact.com/personalities/facebook-posts/,"Early reports of four survivors show “this DC plane crash story isn’t adding up.”By Madison Czopek • February 7, 2025",1,early reports of four survivors show this dc plane crash story isnt adding upby madison czopek  february  ,early report four survivor show dc plane crash story isnt adding upby madison czopek february,0.1,17,106,5.888888888888889,2,0.3,3,5,2,2,0,0
63,https://www.politifact.com/personalities/marco-rubio/,"On support for U.S. Agency for International DevelopmentBy Claire Cranford • February 7, 2025",1,on support for us agency for international developmentby claire cranford  february  ,support u agency international developmentby claire cranford february,0.0,11,84,7.0,3,0.0,1,2,0,1,0,0
64,https://www.politifact.com/personalities/facebook-posts/,"Says Elon Musk said, the Pentagon was spending $600 million a year on sushi.By Ciara O'Rourke • February 6, 2025",1,says elon musk said the pentagon was spending  million a year on sushiby ciara orourke  february  ,say elon musk said pentagon spending million year sushiby ciara orourke february,0.0,16,98,5.764705882352941,4,0.0,4,2,2,0,0,0
65,https://www.politifact.com/personalities/facebook-posts/,"Video shows Robert Kennedy Jr. promoting a diabetes cure.By Ciara O'Rourke • February 6, 2025",1,video shows robert kennedy jr promoting a diabetes cureby ciara orourke  february  ,video show robert kennedy jr promoting diabetes cureby ciara orourke february,0.0,12,83,6.384615384615385,1,0.0,3,3,1,0,0,0
66,https://www.politifact.com/personalities/randy-fine/,"Florida’s in-state college tuition waiver for immigrants in the country illegally costs the state $41 million.By Samantha Putterman • February 6, 2025",1,floridas instate college tuition waiver for immigrants in the country illegally costs the state  millionby samantha putterman  february  ,florida instate college tuition waiver immigrant country illegally cost state millionby samantha putterman february,-0.5,18,137,7.2105263157894735,4,0.5,2,6,2,1,0,0
67,https://www.politifact.com/personalities/facebook-posts/,"Video shows Robert Kennedy Jr. promoting a diabetes cure.By Ciara O'Rourke • February 6, 2025",1,video shows robert kennedy jr promoting a diabetes cureby ciara orourke  february  ,video show robert kennedy jr promoting diabetes cureby ciara orourke february,0.0,12,83,6.384615384615385,1,0.0,3,3,1,0,0,0
68,https://www.politifact.com/personalities/instagram-posts/,"Video shows President Donald Trump saying Mexicans call him “peachy cool arrow.”By Loreben Tuquero • February 6, 2025",1,video shows president donald trump saying mexicans call him peachy cool arrowby loreben tuquero  february  ,video show president donald trump saying mexican call peachy cool arrowby loreben tuquero february,0.175,15,107,6.6875,1,0.325,3,2,2,2,0,0
